sequence_src,sequence_otb,frames,fps,txt_path,classic_mat_path,unified_mat_path
Girl,Girl,500,106.195314,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Girl.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Girl_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Girl_CSRT.mat
Girl2,Girl2,1500,75.551850,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Girl2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Girl2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Girl2_CSRT.mat
Gym,Gym,767,73.048119,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Gym.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Gym_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Gym_CSRT.mat
Human2,Human2,1128,48.223045,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human2_CSRT.mat
Human3,Human3,1698,85.026504,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human3.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human3_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human3_CSRT.mat
Human4-2,Human4-2,667,78.548254,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human4-2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human4-2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human4-2_CSRT.mat
Human5,Human5,713,101.308630,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human5.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human5_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human5_CSRT.mat
Human6,Human6,792,122.417313,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human6.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human6_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human6_CSRT.mat
Human7,Human7,250,74.678456,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human7.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human7_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human7_CSRT.mat
Human8,Human8,128,75.051503,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human8.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human8_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human8_CSRT.mat
Human9,Human9,305,61.941028,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Human9.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Human9_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Human9_CSRT.mat
Ironman,Ironman,166,105.393787,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Ironman.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Ironman_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Ironman_CSRT.mat
Jogging-1,Jogging-1,307,79.042835,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Jogging-1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Jogging-1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Jogging-1_CSRT.mat
Jogging-2,Jogging-2,307,70.689467,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Jogging-2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Jogging-2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Jogging-2_CSRT.mat
Jump,Jump,122,62.519140,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Jump.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Jump_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Jump_CSRT.mat
Jumping,Jumping,313,164.901753,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Jumping.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Jumping_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Jumping_CSRT.mat
KiteSurf,KiteSurf,84,104.366794,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\KiteSurf.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\KiteSurf_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\KiteSurf_CSRT.mat
Lemming,Lemming,1336,72.731306,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Lemming.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Lemming_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Lemming_CSRT.mat
Liquor,Liquor,1741,57.430846,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Liquor.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Liquor_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Liquor_CSRT.mat
Man,Man,134,118.879681,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Man.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Man_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Man_CSRT.mat
Matrix,Matrix,100,141.915755,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Matrix.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Matrix_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Matrix_CSRT.mat
Mhyang,Mhyang,1490,95.543275,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Mhyang.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Mhyang_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Mhyang_CSRT.mat
MotorRolling,MotorRolling,164,60.302270,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\MotorRolling.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\MotorRolling_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\MotorRolling_CSRT.mat
MountainBike,MountainBike,228,74.370641,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\MountainBike.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\MountainBike_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\MountainBike_CSRT.mat
Panda,Panda,1000,110.173843,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Panda.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Panda_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Panda_CSRT.mat
RedTeam,RedTeam,1918,97.522944,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\RedTeam.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\RedTeam_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\RedTeam_CSRT.mat
Rubik,Rubik,1997,73.835470,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Rubik.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Rubik_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Rubik_CSRT.mat
Shaking,Shaking,365,79.652327,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Shaking.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Shaking_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Shaking_CSRT.mat
Singer1,Singer1,351,66.340378,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Singer1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Singer1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Singer1_CSRT.mat
Singer2,Singer2,366,77.018802,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Singer2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Singer2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Singer2_CSRT.mat
Skater,Skater,160,81.236146,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Skater.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Skater_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Skater_CSRT.mat
Skater2,Skater2,435,75.057164,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Skater2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Skater2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Skater2_CSRT.mat
Skating1,Skating1,400,102.365000,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Skating1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Skating1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Skating1_CSRT.mat
Skating2-1,Skating2-1,473,57.216795,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Skating2-1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Skating2-1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Skating2-1_CSRT.mat
Skating2-2,Skating2-2,473,49.870854,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Skating2-2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Skating2-2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Skating2-2_CSRT.mat
Skiing,Skiing,81,100.491403,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Skiing.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Skiing_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Skiing_CSRT.mat
Soccer,Soccer,392,73.554583,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Soccer.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Soccer_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Soccer_CSRT.mat
Subway,Subway,175,125.770741,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Subway.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Subway_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Subway_CSRT.mat
Surfer,Surfer,376,129.851871,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Surfer.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Surfer_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Surfer_CSRT.mat
Suv,Suv,945,97.394923,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Suv.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Suv_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Suv_CSRT.mat
Sylvester,Sylvester,1345,95.804720,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Sylvester.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Sylvester_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Sylvester_CSRT.mat
Tiger1,Tiger1,349,70.876007,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Tiger1.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Tiger1_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Tiger1_CSRT.mat
Tiger2,Tiger2,365,67.583720,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Tiger2.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Tiger2_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Tiger2_CSRT.mat
Toy,Toy,271,144.358225,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Toy.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Toy_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Toy_CSRT.mat
Trans,Trans,124,47.017420,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Trans.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Trans_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Trans_CSRT.mat
Trellis,Trellis,569,75.244289,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Trellis.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Trellis_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Trellis_CSRT.mat
Twinnings,Twinnings,472,89.965889,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Twinnings.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Twinnings_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Twinnings_CSRT.mat
Vase,Vase,271,89.072322,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Vase.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Vase_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Vase_CSRT.mat
Walking,Walking,412,85.848305,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\txt_results\CSRT\Walking.txt,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\classic_otb\results\OPE\CSRT\Walking_01.mat,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\OtherTracker\CSRT\otb_matlab_export\CSRT_run_20260326\unified_otb\results\OPE_OTB\Walking_CSRT.mat
