sequence_src,sequence_otb,frames,fps,txt_path,classic_mat_path,unified_mat_path
KiteSurf,KiteSurf,84,36.570123,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\KiteSurf.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\KiteSurf_MyTrackerECO.mat
Lemming,Lemming,1336,70.462277,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Lemming.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Lemming_MyTrackerECO.mat
Liquor,Liquor,1741,82.021948,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Liquor.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Liquor_MyTrackerECO.mat
Man,Man,134,50.115246,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Man.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Man_MyTrackerECO.mat
Matrix,Matrix,100,44.592472,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Matrix.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Matrix_MyTrackerECO.mat
Mhyang,Mhyang,1490,76.613451,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Mhyang.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Mhyang_MyTrackerECO.mat
MotorRolling,MotorRolling,164,51.711900,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\MotorRolling.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\MotorRolling_MyTrackerECO.mat
MountainBike,MountainBike,228,59.614108,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\MountainBike.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\MountainBike_MyTrackerECO.mat
Panda,Panda,1000,74.203645,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Panda.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Panda_MyTrackerECO.mat
RedTeam,RedTeam,1918,78.067511,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\RedTeam.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\RedTeam_MyTrackerECO.mat
Rubik,Rubik,1997,76.211173,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Rubik.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Rubik_MyTrackerECO.mat
Shaking,Shaking,365,64.125246,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Shaking.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Shaking_MyTrackerECO.mat
Singer1,Singer1,351,66.574815,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Singer1.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Singer1_MyTrackerECO.mat
Singer2,Singer2,366,63.262422,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Singer2.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Singer2_MyTrackerECO.mat
Skater,Skater,160,55.086820,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Skater.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Skater_MyTrackerECO.mat
Skater2,Skater2,435,66.032121,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Skater2.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Skater2_MyTrackerECO.mat
Skating1,Skating1,400,65.682782,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Skating1.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Skating1_MyTrackerECO.mat
Skating2_1,Skating2-1,473,69.822568,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Skating2-1.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Skating2-1_MyTrackerECO.mat
Skating2_2,Skating2-2,473,68.316409,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Skating2-2.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Skating2-2_MyTrackerECO.mat
Skiing,Skiing,81,39.712345,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Skiing.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Skiing_MyTrackerECO.mat
Soccer,Soccer,392,62.445947,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Soccer.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Soccer_MyTrackerECO.mat
Subway,Subway,175,58.850116,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Subway.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Subway_MyTrackerECO.mat
Surfer,Surfer,376,68.490269,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Surfer.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Surfer_MyTrackerECO.mat
Suv,Suv,945,72.996614,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Suv.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Suv_MyTrackerECO.mat
Sylvester,Sylvester,1345,76.264887,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Sylvester.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Sylvester_MyTrackerECO.mat
Tiger1,Tiger1,349,63.297143,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Tiger1.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Tiger1_MyTrackerECO.mat
Tiger2,Tiger2,365,63.402465,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Tiger2.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Tiger2_MyTrackerECO.mat
Toy,Toy,271,61.022993,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Toy.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Toy_MyTrackerECO.mat
Trans,Trans,124,49.064335,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Trans.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Trans_MyTrackerECO.mat
Trellis,Trellis,569,71.996946,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Trellis.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Trellis_MyTrackerECO.mat
Twinnings,Twinnings,472,74.018769,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Twinnings.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Twinnings_MyTrackerECO.mat
Vase,Vase,271,58.778734,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Vase.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Vase_MyTrackerECO.mat
Walking,Walking,412,61.615815,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Walking.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Walking_MyTrackerECO.mat
Walking2,Walking2,500,66.788141,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Walking2.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Walking2_MyTrackerECO.mat
Woman,Woman,597,68.906032,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\txt_results\MyTrackerECO\Woman.txt,,E:\Programming\Python\Project\AI\CV\Tracking\TransTResearch\MyECOTracker\otb100result\otb_matlab_export\MyTrackerECO_embed_v2_932\unified_otb\results\OPE_OTB\Woman_MyTrackerECO.mat
