sequence_src,sequence_otb,frames,fps,txt_path,classic_mat_path,unified_mat_path
Ironman,Ironman,166,33.841698,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Ironman.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Ironman_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Ironman_MyTracker.mat
Jogging_1,Jogging-1,307,37.804560,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Jogging-1.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Jogging-1_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Jogging-1_MyTracker.mat
Jogging_2,Jogging-2,307,32.604586,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Jogging-2.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Jogging-2_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Jogging-2_MyTracker.mat
Jump,Jump,122,39.537981,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Jump.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Jump_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Jump_MyTracker.mat
Jumping,Jumping,313,34.431445,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Jumping.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Jumping_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Jumping_MyTracker.mat
KiteSurf,KiteSurf,84,26.234691,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\KiteSurf.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\KiteSurf_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\KiteSurf_MyTracker.mat
Lemming,Lemming,1336,36.823613,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Lemming.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Lemming_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Lemming_MyTracker.mat
Liquor,Liquor,1741,36.178840,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Liquor.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Liquor_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Liquor_MyTracker.mat
Man,Man,134,38.698500,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Man.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Man_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Man_MyTracker.mat
Matrix,Matrix,100,41.295694,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Matrix.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Matrix_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Matrix_MyTracker.mat
Mhyang,Mhyang,1490,39.683536,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Mhyang.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Mhyang_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Mhyang_MyTracker.mat
MotorRolling,MotorRolling,164,38.204413,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\MotorRolling.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\MotorRolling_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\MotorRolling_MyTracker.mat
MountainBike,MountainBike,228,38.016580,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\MountainBike.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\MountainBike_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\MountainBike_MyTracker.mat
Panda,Panda,1000,37.654215,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Panda.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Panda_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Panda_MyTracker.mat
RedTeam,RedTeam,1918,36.876225,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\RedTeam.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\RedTeam_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\RedTeam_MyTracker.mat
Rubik,Rubik,1997,35.836884,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Rubik.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Rubik_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Rubik_MyTracker.mat
Shaking,Shaking,365,35.661193,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Shaking.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Shaking_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Shaking_MyTracker.mat
Singer1,Singer1,351,34.694179,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Singer1.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Singer1_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Singer1_MyTracker.mat
Singer2,Singer2,366,36.294461,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Singer2.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Singer2_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Singer2_MyTracker.mat
Skater,Skater,160,38.169697,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Skater.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Skater_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Skater_MyTracker.mat
Skater2,Skater2,435,36.025532,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Skater2.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Skater2_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Skater2_MyTracker.mat
Skating1,Skating1,400,33.392717,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Skating1.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Skating1_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Skating1_MyTracker.mat
Skating2_1,Skating2-1,473,35.190834,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Skating2-1.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Skating2-1_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Skating2-1_MyTracker.mat
Skating2_2,Skating2-2,473,35.265529,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Skating2-2.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Skating2-2_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Skating2-2_MyTracker.mat
Skiing,Skiing,81,42.588767,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Skiing.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Skiing_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Skiing_MyTracker.mat
Soccer,Soccer,392,39.036799,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Soccer.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Soccer_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Soccer_MyTracker.mat
Subway,Subway,175,43.711261,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Subway.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Subway_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Subway_MyTracker.mat
Surfer,Surfer,376,37.370714,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Surfer.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Surfer_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Surfer_MyTracker.mat
Suv,Suv,945,37.023940,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Suv.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Suv_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Suv_MyTracker.mat
Sylvester,Sylvester,1345,36.639520,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Sylvester.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Sylvester_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Sylvester_MyTracker.mat
Tiger1,Tiger1,349,36.833480,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Tiger1.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Tiger1_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Tiger1_MyTracker.mat
Tiger2,Tiger2,365,35.350167,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Tiger2.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Tiger2_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Tiger2_MyTracker.mat
Toy,Toy,271,41.061187,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Toy.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Toy_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Toy_MyTracker.mat
Trans,Trans,124,36.588430,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Trans.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Trans_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Trans_MyTracker.mat
Trellis,Trellis,569,38.655891,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Trellis.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Trellis_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Trellis_MyTracker.mat
Twinnings,Twinnings,472,39.135334,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Twinnings.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Twinnings_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Twinnings_MyTracker.mat
Vase,Vase,271,38.738475,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Vase.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Vase_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Vase_MyTracker.mat
Walking,Walking,412,35.703802,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Walking.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Walking_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Walking_MyTracker.mat
Walking2,Walking2,500,38.827826,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Walking2.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Walking2_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Walking2_MyTracker.mat
Woman,Woman,597,38.591285,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\txt_results\MyTracker\Woman.txt,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\classic_otb\results\OPE\MyTracker\Woman_01.mat,E:\Programming\C\C2P\Project\TransTResearch\otb100\otb_matlab_export\MyTracker_run810\unified_otb\results\OPE_OTB\Woman_MyTracker.mat
